,age,gender,emailContactable,postalContactable,postalCode,numberChildren,reactivationValue,toothBrushType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,washDishes,liquidDetergent,podsDetergent,powderDetergent,pc_score,postalScore,score_event
3375,45,1,1,1,69,1,4,0,1,0,1,1,2,0,2,1,0,0,0,2,235,33
3376,25,1,1,1,22,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,102,0
3377,35,1,1,1,63,2,4,0,1,0,0,0,1,0,1,0,0,0,0,1,115,3
3378,55,1,1,1,37,0,4,0,0,0,1,1,1,1,0,1,1,0,0,2,148,0
3379,25,1,0,1,4,0,4,0,0,0,0,1,0,1,1,1,1,0,0,3,17,0
3380,35,1,1,1,29,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,188,0
3381,95,1,1,1,86,0,4,0,0,0,0,0,1,0,1,0,1,0,0,2,103,0
3382,25,1,1,1,47,0,4,0,0,0,1,1,0,1,0,0,1,0,0,1,53,0
3383,65,1,1,1,54,0,4,1,0,0,1,1,1,0,3,1,0,1,0,3,154,0
3384,25,1,1,1,62,2,2,0,0,0,0,0,0,1,1,0,0,1,0,4,616,0
3385,25,1,1,1,45,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,178,0
3386,45,1,0,0,56,2,4,0,0,0,1,0,2,1,0,1,0,1,0,1,124,1
3387,45,1,1,1,72,2,4,1,0,0,0,1,2,1,3,1,0,1,0,3,148,0
3388,45,1,1,1,93,0,2,0,0,0,0,0,0,0,1,0,0,1,0,3,242,0
3389,45,1,1,1,13,1,4,1,0,0,1,1,3,0,0,0,0,1,0,2,216,2
3390,35,1,0,0,95,2,4,0,0,0,1,1,0,1,0,1,0,1,0,4,200,0
3391,45,1,1,1,31,2,4,0,0,0,0,0,0,1,3,0,1,0,0,2,200,0
3392,65,1,1,1,61,0,4,0,0,0,1,1,1,0,4,0,1,0,0,3,70,0
3393,45,1,1,1,31,3,4,0,0,0,0,1,0,1,1,1,1,0,0,2,200,0
3394,35,1,1,1,75,0,4,0,0,0,0,0,0,1,4,0,0,1,0,3,128,0
3395,45,1,1,1,45,2,4,0,0,0,1,1,2,1,3,0,1,0,0,3,178,0
3396,55,1,1,1,92,2,4,0,0,0,0,0,3,0,0,1,0,1,0,3,193,0
3397,35,0,0,0,78,1,4,0,0,0,0,0,0,0,0,0,1,0,0,3,238,0
3398,75,1,1,1,62,0,4,0,1,0,0,0,0,0,3,1,1,0,0,4,616,2
3399,45,1,1,1,92,4,4,0,0,0,1,1,0,1,2,0,0,0,1,3,193,0
3400,25,1,1,1,62,0,4,0,1,0,1,1,0,1,1,1,0,1,0,4,616,0
3401,45,1,1,1,69,0,3,1,0,0,0,1,0,0,0,0,0,1,0,2,235,0
3402,75,1,1,1,2,0,3,0,0,0,1,1,1,1,0,0,1,0,0,3,209,0
3403,35,1,1,1,67,1,4,1,0,0,1,0,0,0,3,1,0,1,0,2,169,0
3404,55,0,1,1,37,0,4,0,0,0,1,0,2,1,2,1,0,1,0,2,148,3
3405,25,1,0,1,33,0,3,1,0,0,1,1,0,1,0,0,1,0,0,2,296,0
3406,65,1,0,0,62,0,4,0,1,0,1,0,0,1,1,1,0,1,0,4,616,0
3407,55,1,1,1,69,1,4,1,0,0,1,1,0,1,0,0,0,1,0,2,235,4
3408,45,1,1,1,84,0,2,0,0,0,0,0,0,0,4,1,0,1,0,3,82,0
3409,45,1,1,1,44,0,3,1,0,0,1,1,3,1,3,0,0,1,0,2,260,3
3410,35,1,1,1,94,2,4,1,0,0,0,0,0,0,0,0,0,0,0,3,199,0
3411,45,1,1,1,77,0,4,0,0,0,1,1,1,0,3,0,1,0,0,3,232,1
3412,55,1,1,1,75,0,4,1,0,0,0,0,3,0,1,0,0,0,1,3,128,0
3413,45,0,1,1,24,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,54,0
3414,45,1,1,1,44,3,1,0,0,0,0,0,2,1,3,1,0,0,0,2,260,0
3415,35,0,1,1,77,3,4,0,0,0,1,1,1,0,1,0,1,0,0,3,232,0
3416,35,0,1,1,41,1,1,0,0,0,0,1,0,0,0,1,1,0,0,3,67,0
3417,35,1,1,1,58,2,3,0,0,0,1,1,0,1,3,1,1,0,0,1,53,0
3418,45,1,1,1,80,0,4,0,1,0,0,0,0,0,2,1,1,0,0,3,216,0
3419,55,1,1,1,37,0,4,1,1,0,0,0,0,1,2,0,0,1,0,2,148,0
3420,45,1,1,1,63,1,3,0,1,0,0,0,3,1,3,1,0,1,0,1,115,0
3421,35,1,1,1,17,3,1,0,0,0,0,0,0,0,3,1,1,0,0,3,106,0
3422,35,1,1,1,78,2,3,1,0,0,0,0,0,0,0,1,1,0,0,3,238,0
3423,35,0,1,1,80,2,1,0,0,0,1,0,0,1,0,0,1,0,0,3,216,0
3424,55,1,1,1,50,0,4,0,0,0,0,0,1,1,0,0,1,0,0,1,83,2
3425,45,1,1,1,3,5,3,0,0,0,0,1,0,1,0,1,0,1,0,1,60,0
3426,65,0,1,1,6,0,4,0,1,1,1,1,1,1,1,1,0,1,0,4,129,0
3427,35,1,1,1,93,3,4,0,0,0,1,0,0,0,1,0,1,0,0,3,242,0
3428,25,1,0,0,14,0,4,0,0,0,0,0,0,1,1,0,0,1,0,3,115,0
3429,35,1,1,0,24,1,4,1,0,0,1,0,0,1,3,0,1,0,0,3,54,0
3430,35,1,1,1,3,3,4,0,0,0,0,0,0,1,3,0,1,0,0,1,60,0
3431,35,0,1,1,76,1,4,1,0,0,0,0,1,1,0,1,1,0,0,3,282,0
3432,35,1,1,1,75,3,4,1,0,0,1,1,0,0,1,0,0,1,0,3,128,0
3433,45,0,0,1,76,0,2,0,0,0,0,0,0,1,1,0,1,0,0,3,282,0
3434,45,1,0,1,67,1,2,1,0,0,0,1,3,1,0,0,1,0,0,2,169,0
3435,35,0,1,1,76,3,4,1,0,1,1,1,0,0,1,0,1,0,0,3,282,0
3436,25,1,0,0,59,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,808,0
3437,35,1,1,1,64,2,4,1,0,0,0,0,0,0,1,1,1,0,0,1,80,0
3438,35,1,1,1,44,1,3,0,0,0,0,0,0,1,0,1,1,0,0,2,260,0
3439,35,1,1,1,58,2,1,1,0,0,1,1,0,0,1,1,0,1,0,1,53,0
3440,35,1,1,1,53,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1,51,1
3441,55,1,1,1,17,2,4,1,1,0,1,1,0,1,2,1,1,0,0,3,106,3
3442,45,1,1,1,75,3,4,1,0,0,1,0,0,1,1,0,1,0,0,3,128,2
3443,35,1,0,1,38,0,3,1,0,0,0,0,0,0,4,1,0,1,0,4,165,0
3444,65,1,1,1,80,0,4,0,0,0,1,1,0,1,3,0,0,1,0,3,216,0
3445,25,1,0,0,56,0,4,1,0,0,1,0,0,1,2,0,0,1,0,1,124,0
3446,35,1,1,1,29,1,4,0,1,0,1,1,1,1,3,1,0,1,0,1,188,3
3447,45,1,1,1,44,0,4,0,0,0,1,0,0,1,2,0,1,0,0,2,260,0
3448,35,1,1,1,69,0,4,1,0,0,0,0,3,0,1,1,1,0,0,2,235,5
3449,45,1,0,1,91,2,3,0,1,0,1,1,0,1,2,1,1,0,0,3,207,0
3450,35,1,1,1,94,3,1,1,0,0,0,0,0,1,1,1,1,0,0,3,199,0
3451,35,1,1,1,38,1,4,1,0,0,1,0,1,0,3,0,1,0,0,4,165,2
3452,75,0,1,1,78,0,4,1,0,0,0,0,1,0,1,1,0,1,0,3,238,5
3453,55,1,1,1,4,5,4,1,0,0,0,0,2,1,3,1,1,0,0,3,17,1
3454,55,1,1,0,78,3,2,0,0,0,1,1,2,0,1,1,1,0,0,3,238,0
3455,35,1,1,1,60,0,4,0,0,0,0,0,0,1,0,0,1,0,0,4,259,3
3456,45,1,0,0,92,1,4,1,0,0,0,0,0,0,1,0,1,0,0,3,193,1
3457,35,1,1,1,35,2,4,0,0,0,0,0,0,1,2,1,0,1,0,1,170,1
3458,45,1,1,1,76,3,4,0,1,0,1,0,2,0,3,1,0,0,1,3,282,0
3459,45,1,1,1,64,0,4,1,0,0,0,0,3,1,1,0,0,1,0,1,80,11
3460,35,1,1,1,33,5,3,1,1,1,1,1,0,0,3,0,0,1,0,2,296,0
3461,35,1,1,1,76,0,4,0,0,0,0,0,1,0,1,0,0,0,1,3,282,0
3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3463,25,1,0,0,62,2,2,0,0,0,0,0,0,1,3,1,1,0,0,4,616,0
3464,35,1,1,1,76,0,4,0,1,0,1,0,0,1,0,0,1,0,0,3,282,0
3465,55,1,1,1,50,0,4,0,0,0,0,0,0,1,0,0,0,1,0,1,83,1
3466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3467,25,1,1,1,71,1,3,0,0,0,0,0,0,1,1,0,1,0,0,2,79,0
3468,55,1,1,1,76,0,4,0,0,0,1,1,0,1,3,0,1,0,0,3,282,0
3469,45,1,0,1,25,0,3,0,0,0,0,0,0,1,2,1,0,1,0,3,82,0
3470,35,1,1,0,78,1,4,0,1,0,0,0,0,0,0,0,0,1,0,3,238,0
3471,25,1,1,1,12,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,26,0
3472,45,1,1,0,69,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,235,0
3473,35,1,1,1,60,2,1,0,0,0,0,0,0,0,3,1,0,0,0,4,259,0
3474,55,1,0,0,13,0,2,1,0,0,1,1,0,1,3,1,0,1,0,2,216,0
3475,45,1,1,1,95,2,4,0,0,0,1,1,3,0,0,0,1,0,0,4,200,3
3476,25,1,1,1,60,0,4,1,0,0,0,0,0,0,1,0,0,1,0,4,259,0
3477,45,1,1,1,80,0,4,0,0,0,1,0,3,0,0,0,0,1,0,3,216,1
3478,65,1,1,1,91,2,1,1,0,0,0,0,0,1,0,0,0,1,0,3,207,0
3479,45,1,1,1,29,2,4,0,0,0,0,0,1,0,3,1,1,0,0,1,188,4
3480,25,1,1,1,50,0,4,0,0,1,1,1,0,0,1,1,1,0,0,1,83,0
3481,35,1,1,1,69,0,4,1,0,0,0,0,2,1,0,0,0,1,0,2,235,5
3482,35,1,1,1,38,1,3,0,0,0,0,0,0,0,0,0,1,0,0,4,165,0
3483,35,1,1,1,50,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,83,2
3484,25,1,1,1,89,0,4,0,0,0,1,1,0,1,1,1,1,0,0,3,75,0
3485,45,1,0,1,77,2,4,0,0,0,0,0,0,0,0,0,1,0,0,3,232,0
3486,45,1,0,1,13,2,4,0,0,0,0,0,0,0,0,0,1,0,0,2,216,0
3487,35,1,1,1,59,3,4,0,0,0,1,1,0,0,3,1,1,0,0,4,808,0
3488,65,1,1,1,69,0,4,1,0,0,0,0,0,0,3,1,0,1,0,2,235,1
3489,45,1,1,1,33,0,3,0,0,0,0,0,0,1,2,0,0,1,0,2,296,0
3490,45,1,0,0,78,0,4,1,1,0,0,0,3,1,3,0,0,1,0,3,238,0
3491,35,1,1,1,83,0,4,0,1,0,1,1,0,1,1,0,1,0,0,3,120,0
3492,35,1,1,1,94,2,3,0,0,0,0,0,0,0,1,0,0,1,0,3,199,0
3493,55,1,1,1,41,0,4,1,0,0,1,0,1,1,0,0,0,1,0,3,67,4
3494,55,0,1,1,95,1,4,0,0,0,1,0,1,0,1,0,1,0,0,4,200,2
3495,35,1,1,1,78,3,4,1,0,0,1,1,0,0,4,1,1,0,0,3,238,0
3496,25,1,1,1,70,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,55,0
3497,55,1,1,1,75,1,4,0,0,0,0,0,0,1,1,0,1,0,0,3,128,0
3498,35,1,1,1,72,3,3,0,0,0,0,0,1,1,2,1,1,0,0,3,148,0
3499,55,0,1,1,22,0,4,0,1,0,1,1,0,0,3,0,0,1,0,1,102,1
3500,55,1,1,1,13,1,4,0,1,0,1,1,3,0,2,0,0,0,1,2,216,0
3501,35,1,0,1,92,0,2,0,0,0,0,0,0,1,3,1,1,0,0,3,193,0
3502,25,1,1,1,22,1,4,1,0,0,0,0,0,1,0,0,1,0,0,1,102,1
3503,45,1,1,1,35,2,2,1,0,0,0,0,3,1,3,0,1,0,0,1,170,0
3504,55,1,1,1,59,0,2,0,0,0,0,1,0,1,0,0,0,1,0,4,808,0
3505,35,1,1,1,35,0,3,1,0,0,0,0,0,1,3,0,1,0,0,1,170,0
3506,35,1,1,1,94,2,4,0,1,0,1,0,0,0,0,0,0,1,0,3,199,0
3507,45,1,1,0,57,3,4,1,1,1,1,1,0,1,3,1,1,0,0,4,212,0
3508,55,1,1,1,13,0,4,1,0,0,0,0,1,0,2,0,1,0,0,2,216,0
3509,45,1,1,1,91,1,4,1,0,0,0,0,0,0,1,1,0,1,0,3,207,10
3510,55,0,1,1,22,1,4,0,0,0,1,1,2,1,0,0,0,0,1,1,102,0
3511,35,1,1,1,54,0,4,0,0,0,0,0,1,1,2,0,1,0,0,3,154,0
3512,45,1,1,1,49,2,4,1,0,0,0,0,3,1,0,0,0,1,0,1,126,0
3513,25,1,1,1,60,2,4,0,0,0,1,0,0,1,0,1,1,0,0,4,259,0
3514,65,1,1,1,2,0,4,0,0,0,1,1,1,1,3,1,1,0,0,3,209,0
3515,45,1,1,1,28,1,1,1,0,0,1,0,3,1,3,0,1,0,0,2,98,0
3516,45,1,1,1,82,2,4,1,1,0,1,0,0,0,3,1,1,0,0,3,45,0
3517,25,1,1,1,14,1,4,0,0,0,1,0,0,0,1,1,0,1,0,3,115,0
3518,65,1,1,1,1,0,4,0,0,0,1,0,1,0,3,0,0,0,0,3,87,0
3519,55,1,1,1,59,1,4,0,0,0,1,1,0,1,3,0,0,1,0,4,808,0
3520,35,1,1,1,63,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,115,3
3521,25,1,1,1,78,1,2,1,0,0,1,0,0,0,1,0,1,0,0,3,238,0
3522,45,1,1,1,63,3,4,0,0,0,1,1,0,1,4,1,1,0,0,1,115,0
3523,35,0,0,1,2,1,3,0,0,0,0,0,0,1,0,0,1,0,0,3,209,0
3524,35,1,1,1,86,3,2,0,0,0,0,0,2,1,2,1,0,1,0,2,103,0
3525,45,1,1,1,62,0,4,0,0,0,1,1,0,1,2,1,0,0,0,4,616,0
3526,35,1,0,0,57,3,4,1,0,0,0,0,1,1,3,1,1,0,0,4,212,1
3527,45,1,1,1,94,0,4,1,0,0,0,0,0,0,0,1,1,0,0,3,199,0
3528,65,1,1,1,58,0,4,0,0,0,0,0,0,0,3,1,0,1,0,1,53,0
3529,35,1,1,1,13,5,3,0,0,0,1,1,0,0,1,0,0,1,0,2,216,0
3530,35,1,1,1,62,3,4,1,0,0,1,1,0,1,1,0,1,0,0,4,616,0
3531,35,1,1,1,28,0,3,1,0,0,0,0,1,1,1,0,1,0,0,2,98,0
3532,45,1,1,1,78,2,4,1,1,0,0,0,3,1,3,1,1,0,0,3,238,0
3533,35,1,0,0,76,2,2,0,0,0,0,0,0,1,0,0,0,1,0,3,282,0
3534,25,1,1,1,80,1,4,0,0,0,0,1,0,1,0,0,0,0,0,3,216,1
3535,45,1,1,1,91,5,1,0,0,0,0,0,2,0,0,0,1,0,0,3,207,0
3536,45,1,0,1,18,3,1,0,0,0,0,0,3,1,0,0,0,1,0,2,63,0
3537,55,1,1,1,76,5,4,0,0,0,0,0,0,1,2,0,1,0,0,3,282,0
3538,45,1,1,1,85,2,2,1,0,0,0,0,0,1,3,1,1,0,0,2,121,0
3539,25,1,0,0,49,0,4,1,0,0,0,0,0,1,1,1,0,1,0,1,126,2
3540,35,1,1,1,87,2,4,0,1,0,0,0,0,0,1,0,1,0,0,1,60,0
3541,55,1,1,1,60,2,4,0,0,0,1,1,0,1,4,1,0,1,0,4,259,10
3542,25,1,0,1,59,0,2,0,0,0,1,0,0,1,0,0,0,1,0,4,808,0
3543,55,1,1,1,44,1,4,0,0,0,1,0,2,1,4,0,1,0,0,2,260,0
3544,85,1,1,1,44,0,4,0,0,0,0,1,0,0,0,0,0,0,1,2,260,0
3545,35,1,1,1,59,0,2,1,0,0,0,0,2,1,3,1,0,1,0,4,808,0
3546,65,0,1,1,29,0,4,0,0,0,0,0,1,1,1,0,0,0,0,1,188,0
3547,45,1,0,0,60,2,4,0,0,0,1,1,3,0,1,0,0,0,0,4,259,0
3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3549,25,1,0,0,76,0,2,0,0,0,1,0,0,1,0,0,1,0,0,3,282,0
3550,25,1,1,1,69,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,235,0
3551,55,1,1,1,59,0,4,0,1,1,1,1,2,1,1,0,1,0,0,4,808,0
3552,25,1,1,1,33,1,3,0,0,0,0,1,0,1,0,0,1,0,0,2,296,0
3553,45,1,1,1,34,2,4,1,0,0,1,1,0,0,2,0,1,0,0,4,192,2
3554,25,1,1,1,13,3,4,0,1,0,1,0,0,1,0,0,1,0,0,2,216,0
3555,65,0,1,1,31,2,2,1,0,0,0,0,1,1,1,0,1,0,0,2,200,0
3556,65,1,1,1,75,1,4,1,0,0,0,0,2,1,0,0,0,0,0,3,128,0
3557,35,1,1,1,62,2,4,0,0,0,0,0,0,1,3,1,1,0,0,4,616,2
3558,35,1,1,1,93,5,4,0,1,0,1,1,0,1,1,0,0,0,0,3,242,0
3559,65,1,1,1,95,0,4,0,0,0,0,0,2,0,2,0,0,0,1,4,200,1
3560,65,1,1,1,82,0,4,0,0,0,0,0,0,1,2,1,1,0,0,3,45,9
3561,35,1,1,1,80,1,3,0,0,0,0,0,2,1,3,0,1,0,0,3,216,0
3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3563,35,1,1,1,89,0,4,0,1,0,1,1,0,0,3,0,1,0,0,3,75,0
3564,25,1,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,209,0
3565,35,1,1,0,67,3,4,1,0,1,0,0,0,1,1,1,1,0,0,2,169,3
3566,45,0,1,1,62,1,4,0,1,0,0,0,3,1,0,0,1,0,0,4,616,0
3567,45,1,1,1,14,1,4,1,0,0,0,0,0,1,3,0,0,1,0,3,115,2
3568,25,1,1,1,62,3,2,0,0,0,1,1,0,0,2,0,1,0,0,4,616,0
3569,45,1,1,1,49,0,4,1,0,0,0,1,0,0,3,0,0,1,0,1,126,0
3570,55,0,1,1,57,1,4,0,0,0,1,0,0,1,0,0,1,0,0,4,212,0
3571,35,1,0,1,91,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,207,0
3572,35,1,1,1,62,3,4,0,0,0,1,1,0,1,1,1,1,0,0,4,616,0
3573,65,1,0,0,7,0,4,1,1,0,1,1,0,0,0,0,0,1,0,2,36,0
3574,35,1,1,1,6,2,4,0,1,0,0,0,3,0,0,1,1,0,0,4,129,0
3575,45,1,1,1,49,5,4,1,0,0,0,0,0,1,3,0,0,0,1,1,126,3
3576,25,1,1,1,74,0,4,1,0,0,1,0,0,0,0,0,0,1,0,2,77,1
3577,35,1,1,1,63,1,4,1,0,0,0,0,0,1,1,1,1,0,0,1,115,0
3578,55,0,1,1,56,0,4,1,0,0,1,0,0,0,3,1,1,0,0,1,124,7
3579,25,1,1,1,58,1,4,0,0,0,0,0,0,1,1,0,1,0,0,1,53,0
3580,35,1,1,1,47,1,1,1,0,0,0,0,0,0,3,0,0,0,0,1,53,0
3581,45,1,1,1,60,2,3,0,0,0,0,0,2,1,2,0,1,0,0,4,259,0
3582,55,1,1,1,6,1,4,0,1,0,1,1,3,1,0,0,0,1,0,4,129,0
3583,45,1,1,1,60,2,4,0,0,0,1,1,2,1,2,1,0,0,0,4,259,11
3584,25,1,1,1,77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,232,0
3585,75,0,1,1,91,2,4,0,0,0,0,0,1,1,2,0,0,0,1,3,207,0
3586,25,1,1,0,65,1,2,0,0,0,0,0,0,1,1,1,0,1,0,1,19,0
3587,25,1,0,1,62,1,3,0,0,0,0,0,0,1,3,0,0,1,0,4,616,0
3588,35,1,1,1,80,0,4,0,0,0,1,1,0,0,3,1,0,0,0,3,216,0
3589,55,1,1,1,51,3,1,0,0,0,0,0,2,1,3,1,1,0,0,2,168,0
3590,35,1,0,1,76,2,4,0,0,0,1,1,0,1,1,1,1,0,0,3,282,0
3591,25,1,1,1,60,2,4,0,0,0,0,1,0,1,0,0,1,0,0,4,259,0
3592,35,1,1,1,63,2,4,1,1,0,1,1,0,0,1,1,0,1,0,1,115,0
3593,65,1,0,0,13,1,3,1,0,0,1,0,0,0,0,0,0,1,0,2,216,0
3594,25,1,1,0,9,1,2,1,0,0,0,0,0,0,2,0,0,1,0,3,17,0
3595,55,1,1,1,65,1,2,0,0,0,0,0,3,1,0,0,0,0,0,1,19,0
3596,65,1,1,1,31,1,4,1,0,0,1,1,1,1,2,0,0,1,0,2,200,0
3597,45,1,1,1,33,5,4,0,0,0,1,1,0,1,2,1,0,1,0,2,296,1
3598,35,1,1,1,45,2,4,0,1,0,0,1,0,1,0,1,1,0,0,3,178,0
3599,45,1,1,1,59,1,4,0,0,0,1,1,0,1,0,0,0,0,0,4,808,4
3600,35,1,1,1,17,0,4,0,0,0,0,0,0,1,2,0,0,1,0,3,106,2
3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3603,25,1,1,1,94,1,3,0,0,0,0,0,0,0,1,0,1,0,0,3,199,0
3604,55,1,1,1,37,0,2,0,1,0,1,1,0,0,3,0,0,1,0,2,148,0
3605,55,1,1,1,14,2,4,1,1,1,1,1,2,1,3,1,0,0,0,3,115,0
3606,35,1,1,1,67,2,4,0,0,0,0,0,1,0,0,1,1,0,0,2,169,6
3607,35,1,1,1,50,2,3,1,0,0,0,0,0,1,3,0,0,1,0,1,83,0
3608,55,1,1,1,34,2,4,1,1,0,1,1,0,1,3,1,0,1,0,4,192,1
3609,55,1,1,1,34,0,4,1,0,0,0,0,0,1,2,1,1,0,0,4,192,1
3610,25,1,1,1,27,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,150,0
3611,35,1,1,1,28,0,4,0,0,0,0,0,0,1,3,0,1,0,0,2,98,2
3612,45,1,1,1,74,2,4,0,1,0,1,1,0,0,0,0,1,0,0,2,77,1
3613,35,1,1,1,83,3,4,1,1,1,1,1,0,0,1,0,1,0,0,3,120,0
3614,25,1,1,1,2,1,4,0,0,0,0,0,0,1,0,1,0,0,0,3,209,0
3615,55,1,1,1,6,1,4,0,0,0,0,0,0,1,4,0,1,0,0,4,129,0
3616,35,1,1,1,33,3,4,0,1,0,1,1,0,1,4,0,0,1,0,2,296,0
3617,35,1,1,1,94,2,4,1,0,0,1,1,0,0,1,1,0,1,0,3,199,0
3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3619,25,1,1,0,59,3,4,0,1,0,1,1,0,0,1,0,0,1,0,4,808,0
3620,65,1,1,1,29,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,188,0
3621,75,1,1,1,52,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,35,0
3622,55,1,1,1,59,3,4,0,1,0,1,1,3,0,3,1,1,0,0,4,808,3
3623,25,1,1,1,54,2,3,1,0,0,1,1,0,0,0,0,0,1,0,3,154,0
3624,35,1,1,1,94,0,2,0,0,0,0,0,1,1,4,0,0,1,0,3,199,0
3625,35,1,1,1,76,0,3,1,0,0,0,0,1,0,1,0,0,1,0,3,282,0
3626,25,1,1,1,31,0,4,0,0,0,0,0,0,1,0,0,0,1,0,2,200,4
3627,35,1,1,1,27,2,4,0,0,0,0,1,0,1,0,1,0,1,0,3,150,0
3628,35,1,1,1,9,3,4,1,0,0,0,0,0,0,0,1,0,0,1,3,17,0
3629,45,0,0,1,74,1,4,0,0,0,0,0,3,0,0,1,1,0,0,2,77,0
3630,35,0,1,1,62,0,4,1,0,1,1,1,0,1,3,0,1,0,0,4,616,1
3631,35,1,0,1,91,2,2,0,0,0,1,1,0,0,0,0,0,1,0,3,207,0
3632,55,1,1,1,93,0,4,0,0,0,1,1,2,0,1,0,0,1,0,3,242,1
3633,55,1,1,1,62,3,4,0,0,0,0,0,0,1,3,0,0,0,0,4,616,0
3634,45,1,1,1,45,2,2,0,0,0,0,0,0,0,0,0,1,0,0,3,178,0
3635,45,1,1,1,68,2,4,1,0,0,0,0,2,0,3,1,0,0,0,2,113,0
3636,65,1,1,1,45,0,4,0,0,0,0,1,0,1,0,0,1,0,0,3,178,2
3637,35,1,1,1,81,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2,61,0
3638,55,1,0,1,16,1,4,1,0,0,0,0,2,1,0,1,0,1,0,2,60,0
3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
3640,65,1,1,1,60,0,4,0,1,0,1,0,0,1,0,0,0,1,0,4,259,0
3641,25,1,1,1,85,1,4,1,0,0,0,0,0,1,2,0,0,1,0,2,121,0
3642,35,1,1,1,62,2,4,0,0,0,0,0,1,1,3,0,1,0,0,4,616,0
3643,35,1,1,1,22,2,3,0,0,0,1,0,0,0,0,1,1,0,0,1,102,0
3644,55,1,1,0,80,1,4,1,0,0,1,0,3,1,0,0,1,0,0,3,216,0
3645,25,1,1,1,55,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,51,0
3646,25,1,1,1,67,1,4,0,1,0,1,1,0,1,1,0,0,1,0,2,169,0
3647,25,1,1,1,56,0,3,1,0,0,0,0,0,1,1,1,0,1,0,1,124,0
3648,55,1,1,1,67,0,4,0,1,0,0,0,0,0,3,1,1,0,0,2,169,6
3649,25,1,1,1,33,0,4,1,0,0,0,0,0,1,1,0,0,1,0,2,296,0
3650,65,1,1,1,78,0,4,0,1,1,1,1,0,1,0,0,0,1,0,3,238,0
3651,35,1,1,1,30,1,4,0,0,0,1,0,0,1,2,0,1,0,0,3,124,0
3652,35,1,1,1,51,1,4,1,0,0,0,0,0,1,1,1,0,1,0,2,168,0
3653,55,1,0,0,45,3,4,0,0,0,0,0,2,0,3,0,0,1,0,3,178,0
3654,35,1,1,1,93,0,4,1,0,0,0,0,0,0,1,0,0,1,0,3,242,0
3655,35,1,1,1,77,1,2,0,0,0,0,0,0,1,0,1,0,1,0,3,232,0
3656,35,1,1,1,57,2,1,1,0,0,0,0,0,0,1,0,0,1,0,4,212,0
3657,55,1,1,1,3,0,4,0,1,0,0,0,0,0,2,0,1,0,0,1,60,0
3658,55,1,1,1,95,1,4,1,1,0,1,1,2,1,1,1,1,0,0,4,200,0
3659,65,1,0,1,2,0,3,0,0,0,0,0,0,1,1,0,1,0,0,3,209,0
3660,45,0,1,1,8,2,2,0,1,1,1,1,0,0,3,1,0,0,0,2,82,0
3661,35,1,1,1,95,2,4,0,0,0,1,0,0,1,0,1,1,0,0,4,200,0
3662,45,1,1,1,76,0,4,1,0,0,0,1,1,0,1,1,1,0,0,3,282,1
3663,45,1,0,1,93,5,3,0,0,0,0,0,0,0,0,1,1,0,0,3,242,0
3664,55,1,1,1,87,0,4,0,1,0,1,1,1,1,2,1,1,0,0,1,60,3
3665,45,1,1,1,10,2,2,0,0,0,0,0,3,0,3,1,1,0,0,3,87,0
3666,45,0,1,1,95,0,4,1,1,0,1,1,1,1,1,0,0,1,0,4,200,2
3667,25,1,1,1,84,1,3,0,0,0,0,1,0,1,0,0,1,0,0,3,82,0
3668,35,0,1,1,69,5,4,1,0,0,1,0,1,0,1,1,0,1,0,2,235,0
3669,55,1,1,1,93,2,2,0,0,0,0,0,0,0,1,0,1,0,0,3,242,0
