userId,age,gender,registrationDate,languageCode,countryCode,emailContactable,postalContactable,postalCode,numberChildren,lastActivityDate,reactivationValue,toothBrushType,detergentType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,closestShop,washDishes
use_CGmac0X3yC4X32XMa821TzdeuTP,43,F,2015-08-26T08:29:51Z,fr,FRA,True,True,40220,1,2021-04-09T11:56:50.595654Z,Active,Manual,Pods,,,,,Medium,Yes,,,Auto
use_DQsA0v13D2hSi4Qkqds1TzeABMm,30,F,2014-09-27T00:00:00Z,fr,FRA,True,True,45150,2,2021-05-14T15:22:31.52061Z,Active,Manual,Liquid,,,Known Trier,,,Yes,Low,,Auto
use_7P58TxEWoDXxQMJpt2X1Tzdd2cp,41,F,2019-02-09T18:18:58Z,fr,FRA,True,True,90000,3,2021-03-23T18:17:52.725313Z,Lapsing,Electric,Pods,,,Known Trier,Known Trier,Medium,Yes,,3. SuperMarket,Hand
use_79Q1s6i5k3Odfim4N6F1Tzdhy8z,34,F,2007-07-19T00:00:00Z,fr,FRA,True,True,62223,2,2021-05-29T10:56:22.097588Z,Active,Electric,Liquid,,,Known Trier,,Medium,No,Very high,,Auto
use_gsfhkv6mxaCM4QjOQmt1TzdOtsu,35,F,2016-08-03T09:38:16Z,fr,FRA,True,True,60850,0,2021-05-24T10:44:14.896534Z,Active,Manual,Liquid,,,,,,Yes,Low,,Hand
use_dK9mMvluatO9ELGjKwC1TzclH1Q,37,F,2015-06-25T00:00:00Z,fr,FRA,True,True,54525,1,2020-08-22T12:47:32.862747Z,Lapsed,Electric,Liquid,,,,,Medium,No,Medium,,Hand
use_PypMJ8Ev0ceZ0qmHHED1Tzdlr1h,35,F,2010-06-29T00:00:00Z,fr,FRA,True,False,52200,,2021-04-28T06:41:31.125411Z,Active,Manual,,,,,Known Trier,,No - maybe future,High,3. SuperMarket,Hand
use_O4LMYSUKLXg7yaIDp5X1TzdatOe,59,F,2015-10-12T17:56:25Z,fr,FRA,True,True,67500,0,2021-05-19T08:09:58.685171Z,Active,Manual,Pods,,,Known Trier,Known Trier,High,Yes,,,Hand
use_6rtxzjKzOEwR4zvN9GL1Tzdr5tm,36,F,2013-03-28T00:00:00Z,fr,FRA,True,True,93200,4+,2020-12-28T10:16:04.397529Z,Active,Manual,Pods,,,,,Medium,No,Low,,Hand
use_9kTRqIdhxICOHKlBGGq1Tze9TQ9,28,F,2018-07-10T09:40:33Z,fr,FRA,True,True,38240,0,2020-05-25T09:45:08.630903Z,Lapsed,Manual,Liquid,,,Known Trier,,Low,No - maybe future,,6. Hard Discounter,Auto
use_sArgdpDgTskjZHOt3Mg1Tze1k1F,53,F,2019-03-29T10:25:29Z,fr,FRA,False,True,83510,3,2020-09-04T15:29:03.641544Z,Lapsed,Manual,Liquid,,,Known Trier,,,Yes,,,Auto
use_x4WYANd79ENcky4X9UW1Tzdd7zp,37,F,2008-07-03T00:00:00Z,fr,FRA,True,True,35500,2,2020-07-12T15:20:39.72426Z,Active,Manual,Liquid,Known Trier,,,Known Trier,,Yes,Low,,Auto
"use_vvBZOey7seipzHbr1ux1Tzdl4Vq,68,F,2018-02-09T11:59:26Z,fr,FRA,True,True,31270,0,2021-05-26T05:24:51.404846Z,Active,Electric,Liquid,,,Known Trier,Known Trier,,""Yes, we love our furry friends"",High,,Auto"
use_lcLvJjbutifGwzGVQDF1TzddEnQ,40,F,2016-08-30T08:38:38Z,fr,FRA,True,True,57250,4+,2021-02-22T17:39:42.903144Z,Active,Electric,,,,Known Trier,,Medium,Yes,,3. SuperMarket,Auto
use_ZZFgGiwds79VokoH2Up1TzeGSHH,40,F,2015-10-06T15:25:56Z,fr,FRA,True,True,77520,2,2021-05-17T18:55:07.532293Z,Active,Electric,Liquid,,,,,,Yes,,,Hand
use_JoICHgfbhHUpmyxD0dD1TzeAALF,32,F,2015-08-30T14:18:14Z,fr,FRA,True,True,92150,1,2021-05-13T15:13:35.080609Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,Low,,Hand
use_IIg0YLM7rCzjQsiPH1T1Tzeq3Rg,41,F,2009-04-21T00:00:00Z,fr,FRA,True,True,68100,1,2021-03-01T17:22:50.869658Z,Active,Manual,Pods,,,,,High,Yes,Low,,Hand
use_EGOxTAhs37JnspLQUoH1TzeZQJh,26,F,2018-01-29T16:49:55Z,fr,FRA,True,True,95820,0,2021-05-14T08:12:23.359781Z,Lapsing,Manual,,,,Known Trier,Known Trier,,Yes,Low,3. SuperMarket,Auto
use_hYZx9n1idfGfgEwQ6wA1Tzev86u,47,F,2019-03-26T20:14:34Z,fr,FRA,False,True,24000,0,2020-07-03T15:01:47.416495Z,Lapsing,Manual,Pods,,,,,Medium,No - maybe future,,,Auto
use_xQ7p5tdPggMiz5u4wpk1TzdecDn,48,F,2019-03-05T18:10:38Z,fr,FRA,True,True,80300,2,2021-02-27T22:52:49.791322Z,Dormant,Manual,Liquid,,,Known Trier,,High,Yes,High,2. Moyenne Surface,Auto
use_BkwOZUdeFW25YLQWCek1TzdkuT2,64,F,2017-10-28T09:35:09Z,fr,FRA,True,True,54700,0,2020-12-05T14:26:47.072495Z,Active,Electric,Pods,,,,,,Yes,Very high,,Hand
use_N6TKu7DiA1xqy1EMnKm1TzdmWPc,60,F,2017-12-28T18:48:55Z,fr,FRA,True,True,35320,0,2020-09-12T22:56:38.744111Z,Active,Manual,,,,,,Low,Yes,Medium,,Hand
use_R29503hHOC0SxAaiKnr1TzdXCg8,76,F,2008-06-09T00:00:00Z,fr,FRA,True,True,69100,,2020-11-20T13:33:14.624745Z,Active,Manual,Pods,,,Known Trier,,,Yes,Low,,Hand
use_65rsqw7yGhvfsqsxpHA1TzdjzZZ,48,F,2018-03-30T09:21:46Z,fr,FRA,True,True,62124,2,2021-04-23T13:55:42.146044Z,Lapsing,Electric,Pods,Known Trier,,Known Trier,Known Trier,NonUser,Yes,Very high,,Hand
use_fgBAlYjqbhv8banEsoK1Tze40ox,54,F,2009-04-27T00:00:00Z,fr,FRA,True,True,80350,0,2020-09-04T16:32:46.472588Z,Lapsed,Manual,Pods,,,Known Trier,,,No - maybe future,Very high,,Hand
use_UJxIPvZCBeO9YR2PJKR1TzdmaDD,50,F,2015-05-24T21:18:03Z,FR,FRA,True,True,14700,0,2021-05-20T17:21:48.663566Z,Active,Electric,Pods,,,,,Medium,No - maybe future,High,,Hand
use_gkdQJGKJQdtSaRcFOBQ1TzdpJfZ,49,F,2015-10-11T18:46:40Z,fr,FRA,True,True,33150,,2020-11-02T14:46:48.749503Z,Lapsing,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,No - maybe future,Medium,,Hand
use_mFogFJb9sbEHIvRsC1K1Tzddo37,59,M,2006-09-14T00:00:00Z,fr,FRA,True,True,89000,0,2021-05-29T09:17:31.345151Z,Active,Manual,Powder,,,,,,No - maybe future,High,,Hand
use_NC0Qhij3RODt1FFskQo1TzdSEGx,33,M,2019-01-19T16:50:48Z,fr,FRA,True,True,18000,1,2021-04-08T15:51:34.601432Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,,,Hand
use_xQUuN0kLPtUfrRh9yXX1Tzdj5PT,58,M,2005-07-28T00:00:00Z,fr,FRA,True,True,44100,2,2021-02-17T08:40:33.423929Z,Active,Electric,Pods,,,,,,Yes,Low,,Hand
use_3DplGKGYT5lHlId8bqb1Tzdsxdk,52,F,2016-08-11T08:52:12Z,fr,FRA,True,True,67201,2,2021-04-30T06:25:13.336166Z,Active,,Pods,,,Known Trier,Known Trier,,No - maybe future,High,,Auto
use_BiYVGWtOtW4K3ziokW71TzdePkK,24,F,2018-09-05T20:48:59Z,fr,FRA,True,True,06150,0,2020-06-18T07:43:15.10975Z,Dormant,Manual,Pods,,,,,NonUser,No - maybe future,,,Hand
use_kAM6e3N9Mh7YYsVFSdD1Tzdmpph,64,F,2017-07-20T09:10:02Z,fr,FRA,True,True,18340,,2021-01-06T10:37:19.77553Z,Active,Manual,Liquid,Known Trier,,Known Trier,,,No - maybe future,High,,Hand
use_8MiUNmwkx48YN6Tp5XC1TzduqDB,45,F,2008-11-10T00:00:00Z,fr,FRA,True,True,76490,2,2021-05-10T01:06:41.940415Z,Active,Manual,Liquid,,,,,Medium,Yes,Medium,,Auto
use_kLoB4CinLr0pZKxri3T1TzdhoNI,51,F,2006-06-08T00:00:00Z,fr,FRA,True,True,91800,3,2021-05-10T18:04:03.34181Z,Active,Manual,Pods,,,,,,No - maybe future,,,Hand
use_dJ0SqS7Rp28aJIKHAEH1Tze8Df8,35,M,2015-12-19T10:05:47Z,fr,FRA,True,True,40230,4+,2021-03-23T12:33:23.581805Z,Lapsing,Electric,Pods,,,Known Trier,Known Trier,NonUser,No - maybe future,High,,Auto
use_g5zJ4eixkSrZMzj6xtO1TzfRSsv,42,F,2009-01-29T00:00:00Z,FR,FRA,True,True,35140,2,2020-12-22T11:41:42.963982Z,Active,Manual,Liquid,,,,Known Trier,Low,No - maybe future,High,,Auto
use_U7diSl3jWIiT22zLF1q1Tzdn02y,53,F,2014-08-27T00:00:00Z,fr,FRA,True,True,26160,2,2021-05-11T11:37:21.638883Z,Active,Electric,,,,,,,Yes,,,Auto
use_4fV4QKAl7HDQB48PwYJ1TzdbRBa,56,M,2018-01-12T12:58:38Z,fr,FRA,True,True,29200,2,2021-04-10T12:44:19.686485Z,Active,Electric,Pods,Known Trier,Known Trier,Known Trier,Known Trier,Medium,No - maybe future,Low,,Hand
use_giiDSrrZptcreTw5t611Tzdh0M7,37,F,2017-07-26T09:27:30Z,fr,FRA,True,True,62590,1,2021-04-17T08:45:40.070561Z,Active,Manual,,,,Known Trier,Known Trier,,Yes,Low,3. SuperMarket,Hand
use_EpbbAhOV7TwOfsGEzhL1TzeKscZ,37,F,2015-03-16T23:13:17Z,fr,FRA,True,True,29200,2,2020-11-17T14:54:57.56258Z,Lapsing,Electric,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,Medium,,Hand
use_SJsO2L8NGucO2MXcsXL1TzgD52k,39,F,2014-10-22T00:00:00Z,fr,FRA,True,True,62810,2,2021-01-26T09:56:53.747196Z,Active,Electric,Liquid,Known Trier,,,,,No - maybe future,High,,Auto
use_SsybBmvrMev656Cl7Ax1TzdwvH9,34,F,2018-09-03T08:23:02Z,fr,FRA,True,False,02120,4+,2021-01-13T08:43:01.376435Z,Dormant,Electric,Powder,,,Known Trier,,NonUser,No - maybe future,,,Auto
use_uLF3DmXxTQ5GlLNLwSg1TzdndlM,56,F,2008-04-14T00:00:00Z,fr,FRA,True,True,28480,2,2021-04-02T08:05:26.33957Z,Active,Electric,Pods,,,,,,Yes,High,,Auto
use_V0dZVHC5qLsaAczPXmz1TzdvyyV,58,M,2006-08-27T00:00:00Z,fr,FRA,True,True,93270,1,2021-02-04T14:33:21.089496Z,Active,Electric,Liquid,Known Trier,,Known Trier,,,No - maybe future,Low,,Hand
use_i25RgT6sI9w491KOTNC1TzdheQa,51,F,2017-12-08T18:17:34Z,fr,FRA,True,True,57880,0,2020-10-03T12:00:33.812491Z,Dormant,Manual,Liquid,,,,,,Yes,Medium,,Hand
use_Wjy1E9qRsRNGbCxDcL11TzftD1r,48,F,2015-10-14T08:08:20Z,fr,FRA,True,True,60350,0,2021-05-10T06:40:43.641012Z,Lapsing,Manual,Liquid,,,,,High,Yes,Medium,,Hand
use_Zmp5eoiy6ylUNM1AXXl1TzdsFus,64,M,2019-09-26T12:07:23Z,fr,FRA,True,True,29940,0,2020-08-26T14:54:12.445222Z,Active,Manual,Pods,,,,Known Trier,,No - maybe future,,,Auto
use_E4ly2PiAS39EHqPOS471Tzdo4fN,33,F,2006-02-13T00:00:00Z,fr,FRA,True,True,11350,0,2021-01-08T14:47:48.374797Z,Active,Electric,Liquid,,,,,,Yes,Low,,Hand
use_5EJA1euAGyqhEDHdMcd1Tzdq3EF,28,F,2019-04-16T14:32:48Z,fr,FRA,False,True,64300,2,2021-05-25T19:10:38.67024Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,,Yes,,,Hand
use_BUzl9lLWkktXikqh7AX1TzdcJBf,58,F,2018-02-22T18:22:43Z,fr,FRA,False,True,62410,0,2020-08-26T17:02:52.040765Z,Lapsed,Electric,Liquid,,,,,High,No,High,,Hand
use_4XdYpV4nJJJyVGt7s5g1Tze9Htr,52,F,2017-11-17T12:22:12Z,fr,FRA,True,True,38200,1,2020-08-22T09:30:25.442659Z,Lapsed,Electric,Liquid,,,Known Trier,Known Trier,High,Yes,Medium,1. Magasin de Proximit�,Auto
use_OipTqABKaBCWrwwccEo1TzegbVw,31,F,2015-01-14T00:00:00Z,fr,FRA,True,True,53470,0,2021-05-10T20:15:52.573289Z,Lapsing,Manual,,,,,,NonUser,Yes,Low,,Hand
use_ubZyqcwMVY0lu3b3dmW1TzdbWHp,35,F,2018-11-05T19:15:59Z,fr,FRA,True,True,33240,,2021-03-19T16:47:23.82332Z,Dormant,Electric,,,Known Trier,Known Trier,Known Trier,,No - maybe future,,,Auto
use_VRthZc5VtvBm1QJ0A8i1TzdjUbx,46,F,2018-02-19T02:06:09Z,fr,FRA,True,True,93330,3,2021-04-26T04:32:24.48823Z,Active,Manual,Liquid,,,,,High,No - maybe future,Low,,Hand
use_Kw9A17y7Ntb3r6o3Smr1TzduezF,32,F,2016-08-19T18:18:23Z,fr,FRA,True,True,76570,1,2020-12-30T15:17:31.636795Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,Yes,,,Auto
use_La9kRYlNdydfwCZZcS01TzdZUJB,39,F,2015-11-20T19:39:47Z,fr,FRA,True,False,59760,0,2020-07-01T07:36:36.113277Z,Lapsed,Manual,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,Low,No,Low,,Auto
use_VPwebbIZc896fvTVESc1TzdiTPn,27,F,2019-02-13T12:42:29Z,FR,FRA,True,True,63300,0,2021-05-04T11:20:16.396742Z,Active,,Liquid,Known Trier,,,,,No - maybe future,Medium,,Hand
use_7LrXybL23XhcokeaJT11TzeFHP6,57,F,2010-06-26T00:00:00Z,fr,FRA,True,True,78840,3,2020-10-04T21:15:15.114569Z,Active,Manual,Liquid,,,,,,Yes,,,Auto
use_oM5dkdcT6Fn7HXTI76U1TzdeCdZ,37,M,2017-10-06T08:41:17Z,fr,FRA,True,True,22250,3,2021-05-28T09:10:14.279555Z,Lapsed,Manual,,,,,,,No,Low,3. SuperMarket,Hand
use_PaIvIyJtchSBSC74Cag1Tze5APd,38,F,2015-09-24T21:47:20Z,fr,FRA,True,True,77370,2,2020-09-11T17:22:39.20128Z,Active,Manual,,Known Trier,,,,,Yes,Low,,Auto
use_iulpjCaTyEaUKR4CfwZ1TzeRC8f,23,F,2018-02-18T17:59:38Z,fr,FRA,False,True,92140,2,2020-09-19T22:09:47.588298Z,Lapsed,Manual,Pods,,,,,,No - maybe future,Low,3. SuperMarket,Auto
use_7aRZlqC6UXjspuMoPWG1Tzdz5Td,30,F,2013-11-05T00:00:00Z,fr,FRA,True,False,03200,3,2021-01-13T07:37:25.558039Z,Active,Manual,Liquid,,,Known Trier,,Low,Yes,High,,Hand
use_GKWoNuw1aCvt2G0cKHJ1Tzdltk1,54,M,2016-09-25T21:34:16Z,fr,FRA,True,True,72220,,2021-05-28T18:31:14.993308Z,Active,,Pods,,,Known Trier,Known Trier,Low,Yes,Low,,Auto
use_f0GXql4wLXihurbwtY81TzdvbB0,32,F,2014-09-01T00:00:00Z,fr,FRA,True,True,78300,3,2020-07-08T13:41:04.453632Z,Lapsed,Manual,Pods,,,Known Trier,,,No,,,Auto
use_4ZzBKrR6fTEnjp38XqL1Tzddigb,41,F,2016-08-15T19:41:54Z,fr,FRA,True,True,45560,1,2021-02-13T17:38:20.84753Z,Active,Manual,Liquid,,,Known Trier,Known Trier,Medium,Yes,,,Auto
use_hNZpeZTbNOaC0WWB1371Tze4QO1,54,F,2018-07-18T14:56:05Z,fr,FRA,True,True,33210,2,2021-02-20T14:11:15.836063Z,Active,Manual,,,,,,,Yes,Low,,Auto
use_oR4csGZ15lJjILkHiU21TzeBTUg,72,F,2019-10-01T16:25:18Z,fr,FRA,True,True,78711,0,2020-07-24T12:45:27.761674Z,Lapsed,Electric,Pods,,,Known Trier,Known Trier,,No - maybe future,Low,,Auto
use_1nRJnTrywEeuT1IaYNZ1TzdmT4Y,64,F,2018-01-13T09:10:26Z,fr,FRA,True,True,62280,1,2021-01-10T18:00:19.820982Z,Active,Manual,Liquid,Known Trier,Known Trier,,,NonUser,Yes,Very high,,Hand
use_FLcXpPAtqb8N4AOGbfm1Tzdav2H,48,F,2015-03-25T07:07:03Z,fr,FRA,True,True,10450,2,2021-05-07T06:58:19.900823Z,Active,Manual,,,,Known Trier,,NonUser,Yes,Medium,1. Magasin de Proximit�,Auto
use_gB0rMDl0IH1tr9yawTV1TzdgEzX,68,M,2015-07-12T15:09:43Z,fr,FRA,True,True,57280,1,2021-05-26T09:43:44.385171Z,Active,Manual,Liquid,Known Trier,Known Trier,Known Trier,,,Yes,Low,,Auto
use_t9UTjMFLapqKiq2737L1Tehz1dA,49,F,2006-02-13T00:00:00Z,fr,FRA,False,True,22440,0,2020-11-05T18:23:06.036889Z,Lapsing,Electric,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,,Yes,Medium,,Hand
use_R1WyFla18GSyLqGC1Gd1TzdK4LB,38,F,2015-09-14T05:15:37Z,fr,FRA,True,True,72000,3,2021-03-10T21:04:48.941319Z,Active,Manual,,,,Known Trier,,Medium,No - maybe future,High,,Hand
use_8VICknYZlw16VQocdQB1TzdgvLu,37,F,2017-03-26T12:09:56Z,fr,FRA,True,True,47360,2,2020-12-06T08:32:44.806464Z,Active,Manual,Liquid,,,Known Trier,,,Yes,High,,Auto
use_li4n2bF7KMsEHKI2rFc1TzddATG,52,F,2014-05-19T00:00:00Z,fr,FRA,True,True,47340,0,2021-04-24T21:35:04.559088Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,Low,Yes,High,,Hand
use_qsLWd9LummWQYOYkL8j1TzduQmB,39,F,2005-11-28T00:00:00Z,fr,FRA,True,True,62290,1,2021-05-10T13:46:04.528064Z,Active,Electric,,,,,,Medium,No,High,2. Moyenne Surface,Auto
use_pRBxBdWxkQudaUnLRNM1TzewWEx,29,F,2017-08-29T21:19:07Z,fr,FRA,True,True,61250,0,2021-05-17T19:43:01.12115Z,Active,Manual,Pods,,Known Trier,,,NonUser,Yes,,,Hand
use_4ffHxkaXpNB11DZD5ec1Tzdgc13,55,F,2013-02-27T00:00:00Z,fr,FRA,True,True,34090,0,2021-05-28T22:40:38.168243Z,Active,Manual,Pods,,,Known Trier,,,No - maybe future,Low,,Hand
use_aZ4SKJuOY6mCSOjW31m1TzdaCBx,37,F,2018-06-03T20:40:02Z,fr,FRA,True,True,66130,1,2020-06-22T12:21:20.069306Z,Lapsed,Manual,Pods,,,,Known Trier,,Yes,Low,5. Drive,Auto
use_6Wq2oyy93UlXNY7uBzd1TzdfKBy,42,F,2018-02-03T20:20:27Z,fr,FRA,True,True,35590,1,2020-09-05T15:25:56.789447Z,Lapsed,Manual,Liquid,Known Trier,,Known Trier,,Low,No - maybe future,High,,Hand
use_OHmqMZ0TnpmSTWDQTC41TzdQ9JW,51,F,2017-06-02T11:39:43Z,fr,FRA,False,True,03200,0,2021-02-27T08:36:59.444778Z,Active,Electric,Liquid,,,Known Trier,,,Yes,Medium,,Hand
use_E4NWjF4LvzsQ3GrSuqV1TzdhNQ1,52,F,2008-09-30T00:00:00Z,fr,FRA,True,True,83260,1,2020-11-20T19:52:44.203406Z,Active,Manual,Pods,,,,Known Trier,,No - maybe future,High,,Auto
use_50g5ueKzklJ9WhPtq131TzdiNep,43,M,2017-09-21T13:57:47Z,fr,FRA,True,True,08200,1,2021-05-21T11:49:40.725886Z,Lapsed,Manual,Liquid,,,,,Medium,Yes,,,Hand
use_EGxWJ8z8cdrvdGYSVXX1Tze5D5S,36,F,2018-11-29T14:58:36Z,fr,FRA,True,True,91600,1,2021-05-15T21:57:46.069332Z,Lapsed,Manual,Pods,,,,Known Trier,,Yes,Low,,Auto
use_W6oqDFHO6uGFulFfryS1TzeDDl5,37,F,1998-04-11T00:00:00Z,fr,FRA,True,True,42800,1,2021-02-19T18:56:59.727825Z,Active,Manual,Liquid,,,,,,No - maybe future,High,3. SuperMarket,Auto
use_RwxKB2l0Zbl0dluozSS1Tzde79a,34,F,2015-09-14T05:21:36Z,fr,FRA,True,True,30800,3,2021-05-04T09:41:07.64455Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,Low,,Auto
use_RfLBdm4ljBe8bI28ACA1Tze2X2p,35,F,2010-05-11T00:00:00Z,fr,FRA,True,False,93390,4+,2020-11-25T11:32:34.711819Z,Active,Manual,Pods,,,,,Low,No,,,Hand
use_79Yii7x8SaGmkBb9cMk1Tzda2uR,40,M,2015-09-21T14:06:53Z,fr,FRA,True,True,75010,0,2021-01-15T19:38:37.74005Z,Dormant,Manual,Pods,,,Known Trier,,Low,Yes,High,,Auto
use_eg8qt9kN7X7J6Qk4dHt1TzdRHHf,55,F,2015-10-01T19:16:37Z,fr,FRA,True,True,44260,0,2020-10-05T13:59:59.304872Z,Lapsing,,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,High,Yes,Medium,,Hand
use_EJZjmsqfTYd5IIIq3F11TzdcKiP,35,F,2018-10-06T19:35:12Z,fr,FRA,True,True,60400,4+,2021-03-20T09:23:22.144655Z,Active,Manual,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,NonUser,Yes,High,,Hand
use_qWjV6IDWMNGwNpkE3Ml1Tzdz9gn,33,F,2008-04-28T00:00:00Z,fr,FRA,True,True,33700,0,2020-06-01T05:37:20.889921Z,Active,Manual,Liquid,,,,,,No - maybe future,Medium,,Hand
use_7lTQ9Y0IVRTe4sZ62mf1TzdfSgw,32,F,2015-03-27T15:09:08Z,fr,FRA,True,True,11160,1,2020-12-23T11:38:09.711533Z,Lapsed,Manual,Liquid,,,Known Trier,,NonUser,Yes,High,,Hand
use_3yeSQutILUTsAUEysMQ1Tzdvl2a,33,F,2013-03-28T00:00:00Z,fr,FRA,True,True,36600,1,2020-12-23T10:40:04.318792Z,Active,Manual,Liquid,,,,,NonUser,Yes,Medium,,Hand
use_0Mu2uGvAPeHTKabcK9M1Tzdm6tt,28,F,2017-06-27T13:43:34Z,fr,FRA,True,True,60150,1,2021-03-02T18:14:34.728087Z,Lapsed,Manual,Liquid,,,Known Trier,,,Yes,Low,,Auto
use_EELakMgqPN8VDlaOQbt1TzddNUk,33,F,2018-02-08T09:16:56Z,fr,FRA,False,False,28190,1,2020-05-09T10:20:57.053417Z,Lapsed,Manual,Pods,,,Known Trier,Known Trier,NonUser,Yes,,,Auto
use_0fGv9XC0PrsXGkpNSNI1TzeP2ie,44,F,2017-10-31T12:20:50Z,fr,FRA,True,True,91270,2,2021-05-03T09:52:40.573461Z,Lapsed,Manual,Liquid,,,,,Medium,No - maybe future,Medium,,Hand
use_iMDNYuMXgb1CVIXW22S1TzevlJs,28,F,2015-11-15T11:07:18Z,fr,FRA,True,True,59136,0,2021-04-21T06:29:11.552016Z,Active,Manual,Pods,,,,,NonUser,No - maybe future,Very high,,Auto
use_59WDO4QZ8VSLCwcHBl51TzdiUNz,58,F,2015-04-29T14:21:07Z,fr,FRA,True,True,31270,3,2021-05-24T13:12:12.248426Z,Active,Electric,Liquid,,,Known Trier,,Medium,No,Medium,,Auto
use_VzuMgsfXSgZB9WPUJlB1TzddH5k,31,F,2015-10-06T14:04:25Z,fr,FRA,True,True,59470,1,2021-05-27T12:59:44.67274Z,Lapsing,Manual,Pods,,,,,NonUser,Yes,,,Hand
use_R3jPH0zi83FHpwXoyjK1TzeWxOO,37,F,2007-04-21T00:00:00Z,FR,FRA,True,True,25220,4+,2020-08-21T17:54:19.954352Z,Dormant,Electric,Pods,,,,,Medium,Yes,,,Auto
use_QR5tD07Xfjr9yebg81C1Tzdc0Pj,33,F,2008-04-14T00:00:00Z,fr,FRA,True,False,08450,0,2021-04-21T19:07:20.391303Z,Lapsed,Manual,Liquid,,,,,NonUser,No,High,,Hand
use_N12QiuqQoy5I3tvGQTF1TzeUkEP,32,F,2017-09-19T17:20:21Z,fr,FRA,True,True,44560,0,2021-02-27T08:06:18.361817Z,Active,Manual,Pods,,,,,,No - maybe future,Low,,Hand
"use_rx6DT1PqiLC8R4VW8Zp1TzdpwT8,34,F,2016-08-24T00:35:42Z,fr,FRA,True,True,72100,3,2021-05-21T21:54:14.817458Z,Active,Manual,Liquid,,,,,,""No, we love animals but no pets here for now"",,,Hand"
use_KdM1rAaSCbO5erWJviR1TzdaWwg,42,F,2010-11-30T00:00:00Z,fr,FRA,True,True,03170,2,2021-05-06T15:13:21.186555Z,Active,Manual,Pods,,,Known Trier,Known Trier,NonUser,Yes,,,Hand
use_cpkIwfWHzHhidS7fUHD1U1hTb12,73,F,2019-11-13T09:55:45Z,fr,FRA,True,False,22000,0,2021-05-11T06:41:12.576512Z,Active,Manual,Liquid,,,,,Low,No - maybe future,High,,Hand
use_b4Qi9BsrICRvczpPfFk1TzejPuM,34,F,2016-07-29T09:56:33Z,FR,FRA,False,True,34070,2,2021-03-29T06:51:09.179999Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,No,High,,Hand
use_gDkGSGnxQm6RJ8Slwc51TzdgHIi,64,M,2014-11-07T00:00:00Z,fr,FRA,True,True,57370,2,2021-05-22T08:45:57.195848Z,Active,Manual,Pods,,,Known Trier,,Low,Yes,,,Auto
use_oAcjjKvyyQYIztkCgvR1Tze0jWU,29,F,2019-09-01T08:23:24Z,fr,FRA,True,True,86000,0,2021-02-28T10:18:35.440893Z,Active,Manual,Liquid,Known Trier,,Known Trier,,,No - maybe future,,,Hand
use_C5tgsscrFnBiph3nNT01Tze9cky,34,F,2017-08-11T19:26:05Z,fr,FRA,True,True,75019,0,2021-04-05T22:38:26.758121Z,Active,Manual,Liquid,,,,,NonUser,Yes,Very high,,Hand
use_eXg0i148gjqIpxK8Qgz1TzdvYN0,45,F,2017-09-02T13:58:42Z,fr,FRA,False,False,76310,2,2021-05-04T19:21:09.055613Z,Active,Manual,Pods,,,Known Trier,,High,Yes,High,,Auto
use_OS2A8HZf3xsocye4eum1TzdTHkN,35,F,2016-09-06T11:17:35Z,fr,FRA,True,True,66500,1,2020-09-03T07:22:58.45904Z,Lapsing,Manual,Liquid,,,,,NonUser,Yes,Low,,Auto
use_hHAPPTpgGwbWQb4pAW61Tzdgwrm,23,F,2018-03-05T20:25:22Z,fr,FRA,True,True,17780,0,2020-06-03T15:08:38.360178Z,Active,Manual,Pods,,,,Known Trier,NonUser,No - maybe future,Low,,Auto
use_m0haK39nHD9otcZFHHf1TzeO0C1,39,F,2017-08-08T17:04:22Z,fr,FRA,True,True,13940,,2021-04-07T08:13:48.898876Z,Lapsing,Manual,Liquid,,,,,,No,Low,,Hand
use_E2HtXR8Lldv2g7IZAGg1TzdZrvY,51,M,2015-05-01T14:03:36Z,fr,FRA,True,True,70000,2,2020-12-29T12:03:44.04168Z,Active,,,,,,,,No - maybe future,High,,Auto
use_ghOgih0mRrtKnXtLuS21TzdutPq,42,F,2007-05-28T00:00:00Z,fr,FRA,True,False,57270,0,2021-04-28T05:14:26.844561Z,Active,Electric,Pods,Known Trier,Known Trier,Known Trier,,,No,High,,Hand
use_PJYIr4iVZxyLUgzfrVE1Tze7fa0,32,F,2017-09-04T19:54:22Z,fr,FRA,True,True,55200,0,2021-04-20T10:04:44.065739Z,Active,Manual,,,,,,NonUser,Yes,Low,,Hand
